Price,Close,Signal,Portfolio Value,RSI,RSI_Signal,RSI Portfolio Value,MACD,MACD_Signal,MACD_Signal_Type,MACD Portfolio Value
Ticker,RELIANCE.NS,,,,,,,,,
Date,,,,,,,,,,
2023-10-23,1127.7723388671875,-1,108709.43601456359,35.342747890088575,0,93968.48091124746,-14.113370015103783,-13.688481308906683,-1,92790.64343955895
2023-10-25,1125.15625,-1,108709.43601456359,35.10865896403999,0,93750.50261163304,-15.498977877361085,-14.050580622597565,-1,92790.64343955895
2023-10-26,1109.484375,-1,108709.43601456359,30.099913075513,0,92444.68738986568,-17.658119616994327,-14.77208842147692,-1,92790.64343955895
2023-10-27,1129.0679931640625,-1,108709.43601456359,39.784753449218115,0,94076.43768751116,-17.586296800291848,-15.334930097239907,-1,92790.64343955895
2023-10-30,1152.3389892578125,-1,108709.43601456359,52.52258667150042,0,96015.42845440457,-15.47323596718843,-15.362591271229611,-1,92790.64343955895
2023-10-31,1140.08056640625,-1,108709.43601456359,46.54766128433403,0,94994.02960108094,-14.619250687620024,-15.213923154507695,1,92790.64343955893
2023-11-01,1144.814453125,-1,108709.43601456359,41.16771510744588,0,95388.46749287538,-13.405940765236437,-14.852326676653444,1,93175.93234592758
2023-11-02,1156.1759033203125,-1,108709.43601456359,44.93406149726939,0,96335.12860434997,-11.396241058155738,-14.161109552953903,1,94100.63565646
2023-11-03,1155.9267578125,-1,108709.43601456359,44.87177746013099,0,96314.3692506328,-9.711693167953399,-13.271226275953802,1,94080.3578158747
2023-11-06,1165.544189453125,-1,108709.43601456359,49.165697394418125,0,97115.71488608708,-7.514013599819464,-12.119783740726934,1,94863.11624230994
2023-11-07,1157.9698486328125,-1,108709.43601456359,44.87199151296701,0,96484.60408804804,-6.310776013872783,-10.957982195356104,1,94246.64405687242
2023-11-08,1163.9993896484375,-1,108709.43601456359,52.06953875150283,0,96986.9987561062,-4.815161801256409,-9.729418116536165,1,94737.38568248284
2023-11-09,1151.3673095703125,-1,108709.43601456359,50.745785287577,0,95934.46595779074,-4.5961979451681145,-8.702774082262554,1,93709.2663784901
2023-11-10,1153.534912109375,-1,108709.43601456359,52.702660799035876,0,96115.07538648065,-4.199352579644483,-7.80208978173894,1,93885.68657215661
2023-11-13,1153.385498046875,-1,108709.43601456359,60.011718820827056,0,96102.62587695108,-3.85249704663147,-7.012171234717446,1,93873.52582895405
2023-11-15,1174.2396240234375,-1,108709.43601456359,66.79167087755462,0,97840.2376902695,-1.873264034925569,-5.98438979475907,1,95570.83374275752
2023-11-16,1176.357421875,-1,108709.43601456359,75.21610888021078,-1,98016.69728244953,-0.13229402295246473,-4.813970640397749,1,95743.20035535652
2023-11-17,1173.7911376953125,-1,108709.43601456359,69.34684618081812,0,98016.69728244953,1.0285036190791743,-3.6454757885023645,1,95534.3316426544
2023-11-20,1170.70166015625,-1,108709.43601456359,59.623940372988706,0,98016.69728244953,1.6797855734630502,-2.5804235161092817,1,95282.88045824792
2023-11-21,1185.4266357421875,-1,108709.43601456359,73.1670597744131,-1,98016.69728244953,3.345548284482902,-1.3952291559908452,1,96481.33958430591
2023-11-22,1190.0609130859375,-1,108709.43601456359,73.13972144359889,-1,98016.69728244953,4.982193065159436,-0.11974471176078905,1,96858.5213285395
2023-11-23,1193.6986083984375,-1,108709.43601456359,70.83571705515683,-1,98016.69728244953,6.497874008679219,1.2037790323272124,1,97154.59171043185
2023-11-24,1192.9012451171875,-1,108709.43601456359,70.40705641711122,-1,98016.69728244953,7.547716149870666,2.4725664558359033,1,97089.69467236068
2023-11-28,1193.150390625,1,108709.43601456359,66.99384419316249,0,98016.69728244953,8.304103040032714,3.638873772675266,1,97109.972512946
2023-11-29,1196.289794921875,1,108995.4710971622,74.95139550152052,-1,98016.69728244953,9.052517008542736,4.72160241984876,1,97365.48721366771
2023-11-30,1184.7041015625,1,107939.88397182454,62.571878803331884,0,98016.69728244953,8.611503787014499,5.4995826932819085,1,96422.53285308374
2023-12-01,1193.1007080078125,1,108704.90936868842,76.71455094424545,-1,98016.69728244953,8.837658571630982,6.167197868951724,1,97105.92886712619
2023-12-04,1206.0068359375,1,109880.80295208925,79.52891133563968,-1,98016.69728244953,9.943679977654483,6.922494290692276,1,98156.352802238
2023-12-05,1214.752197265625,1,110677.60384591961,81.48807913171582,-1,98016.69728244953,11.394538336439155,7.816903099841651,1,98868.13381900081
2023-12-06,1226.3876953125,1,111737.72873911247,79.55378452981343,-1,98016.69728244953,13.329586315449205,8.919439742963164,1,99815.14176065232
2023-12-07,1224.3695068359375,1,111553.84904315622,77.24055966722489,-1,98016.69728244953,14.532750337164543,10.04210186180344,1,99650.88231018835
2023-12-08,1223.7216796875,1,111494.8246950984,78.95946407103806,-1,98016.69728244953,15.258106304306693,11.085302750304091,1,99598.15595056745
2023-12-11,1225.515625,1,111658.27331372618,82.27688326624497,-1,98016.69728244953,15.79563033421232,12.027368267085738,1,99744.16435097987
2023-12-12,1207.92529296875,1,110055.59599035504,62.81573637168966,0,98016.69728244953,14.63354284136949,12.54860318194249,1,98312.49515531922
2023-12-13,1212.8585205078125,1,110505.06856960138,62.94194771607796,0,98016.69728244953,13.949845232242751,12.828851592002543,1,98714.00832120565
2023-12-14,1227.907470703125,1,111876.19739057652,67.19251340179116,0,98016.69728244953,14.455698172498842,13.154220908101804,1,99938.83559469794
2023-12-15,1243.579345703125,1,113304.08167568187,72.15684390860912,-1,98016.69728244953,15.937462462756912,13.710869219032826,1,101214.36243727738
2023-12-18,1256.236328125,1,114457.27529782662,74.88204140587385,-1,98016.69728244953,17.926439208575403,14.553983216941342,1,102244.50853180389
2023-12-19,1274.7236328125,1,116141.67693051165,77.59463336282349,-1,98016.69728244953,20.755235161612063,15.794233605875487,1,103749.18192767074
2023-12-20,1259.3009033203125,1,114736.49260666237,75.55473406804425,-1,98016.69728244953,21.50469818342799,16.936326521385986,1,102493.93292567662
2023-12-21,1276.941162109375,1,116343.71881986875,77.01069776551121,-1,98016.69728244953,23.254016657386273,18.199864548586046,1,103929.6656376525
2023-12-22,1278.1868896484375,1,116457.21862614913,75.14314993642978,-1,98016.69728244953,24.458936557109155,19.45167895029067,1,104031.05484057906
2023-12-26,1284.6649169921875,1,117047.43986276718,74.74420867353155,-1,98016.69728244953,25.64099351386244,20.689541863005026,1,104558.2985662926
2023-12-27,1289.050048828125,1,117446.97475164615,73.37789736004139,-1,98016.69728244953,26.62471254650609,21.87657599970524,1,104915.20246994086
2023-12-28,1298.368408203125,1,118295.98221977148,76.18120081299199,-1,98016.69728244953,27.835361966138635,23.068333192991922,1,105673.61953947558
2023-12-29,1288.1031494140625,1,117360.70155249702,71.32710869925636,-1,98016.69728244953,27.647783323519207,23.98422321909738,1,104838.13475341944
2024-01-01,1290.7442626953125,1,117601.33671258348,71.4871423688602,-1,98016.69728244953,27.396432645059576,24.66666510428982,1,105053.09377297053
2024-01-02,1301.4329833984375,1,118575.19952860723,82.26992123091752,-1,98016.69728244953,27.739956897283946,25.281323462888647,1,105923.04393334831
2024-01-03,1287.281005859375,1,117285.79501694598,74.14708568631194,-1,98016.69728244953,26.564042283833487,25.53786722707762,1,104771.22086006221
2024-01-04,1293.933349609375,1,117891.89844105726,72.65725665244106,-1,98016.69728244953,25.870688828465518,25.6044315473552,1,105312.65211951206
2024-01-05,1299.439697265625,1,118393.5887165786,70.60654967010284,-1,98016.69728244953,25.47189332657058,25.57792390319828,-1,105760.8112734181
2024-01-08,1289.2991943359375,1,117469.67471290223,62.42742474977769,0,98016.69728244953,24.06023971301306,25.274387065161235,-1,105760.8112734181
2024-01-09,1285.8857421875,1,117158.67078511995,54.731714283940114,0,98016.69728244953,22.407754349090965,24.701060521947184,-1,105760.8112734181
2024-01-10,1320.568115234375,1,120318.62550935007,72.32613981411379,-1,98016.69728244953,23.62439808936915,24.48572803543158,-1,105760.8112734181
2024-01-11,1355.3001708984375,1,123483.10687945536,75.3915431272977,-1,98016.69728244953,27.079033402225832,25.004389108790434,1,105760.8112734181
2024-01-12,1366.0885009765625,1,124466.04523118954,76.82478896744921,-1,98016.69728244953,30.337671064944516,26.071045500021253,1,106602.67831206207
2024-01-15,1389.409423828125,1,126590.84390741048,78.9850876950007,-1,98016.69728244953,34.40536483369556,27.737909366756114,1,108422.52588043582
2024-01-16,1369.975341796875,1,124820.18019755636,70.67206829197714,-1,98016.69728244953,35.6499233242846,29.320312158261814,1,106905.98782774994
2024-01-17,1356.9693603515625,1,123635.18883448504,64.69259223212423,0,98016.69728244953,35.18122364094029,30.492494454797512,1,105891.06642613052
2024-01-18,1363.3228759765625,1,124214.06565146506,69.23662863878843,0,98016.69728244953,34.91991631905012,31.377978827648036,1,106386.86284183738
2024-01-19,1362.8245849609375,1,124168.66572895291,68.63803423821302,0,98016.69728244953,34.27749088533642,31.957881239185717,1,106347.97871624341
2024-01-23,1324.0810546875,1,120638.69385086274,55.114192986063756,0,98016.69728244953,30.292887450951866,31.624882481538947,-1,103324.62840514687
2024-01-24,1339.329345703125,1,122027.98486523873,61.695203863767524,0,98016.69728244953,28.04221695003457,30.908349375238075,-1,103324.62840514687
2024-01-25,1348.4981689453125,1,122863.36790781839,62.12354875158598,0,98016.69728244953,26.69071779114256,30.064823058418973,-1,103324.62840514687
2024-01-29,1443.1519775390625,1,131487.39571664055,72.87072202720108,-1,98016.69728244953,32.8784143745188,30.62754132163894,1,103324.62840514687
2024-01-30,1402.8636474609375,1,127816.67518117867,66.49055611135415,0,98016.69728244953,34.137758137319,31.32958468477495,1,100440.12504086173
2024-01-31,1421.7994384765625,1,129541.93896852064,68.88455438995226,0,98016.69728244953,36.245936629223024,32.312855073664565,1,101795.86137403945
2024-02-01,1421.8243408203125,1,129544.20785244825,65.56846049059106,0,98016.69728244953,37.486570829740685,33.34759822487979,1,101797.64429465657
2024-02-02,1452.769287109375,1,132363.64091387717,65.1627600136271,0,98016.69728244953,40.499923017539004,34.77806318341163,1,104013.19409543842
2024-02-05,1434.157470703125,1,130667.89486155412,60.33750612236877,0,98016.69728244953,40.914570596454496,36.005364666020206,1,102680.65320989711
2024-02-06,1422.970458984375,1,129648.63212301821,55.29188397629265,0,98016.69728244953,39.88076282919201,36.78044429865457,1,101879.70234207863
2024-02-07,1437.27197265625,1,130951.66106022512,60.78587275935875,0,98016.69728244953,39.757179340584116,37.37579130704048,1,102903.64064433385
2024-02-08,1445.219970703125,1,131675.813180452,64.3773454326335,0,98016.69728244953,39.84130973540755,37.8688949927139,1,103472.68947463001
2024-02-09,1455.8089599609375,1,132640.5893387853,64.86226171999442,0,98016.69728244953,40.29789753840919,38.35469550185296,1,104230.82402821687
2024-02-12,1447.4373779296875,1,131877.84394782907,63.261472646639035,0,98016.69728244953,39.52856921589296,38.58947024466096,1,103631.44806781584
2024-02-13,1460.144287109375,1,133035.58645980907,73.2205101625017,-1,98016.69728244953,39.48900765314579,38.769377726357924,1,104541.21827192702
2024-02-14,1476.3642578125,1,134513.40843528177,73.30903159309287,-1,98016.69728244953,40.30189574237488,39.07588132956132,1,105702.51138015575
2024-02-15,1465.6256103515625,1,133534.99672942277,69.8170280860401,0,98016.69728244953,39.6228487699027,39.1852748176296,1,104933.66182325229
2024-02-16,1455.634521484375,1,132624.69602931204,52.95991978515203,0,98016.69728244953,37.84227953688037,38.91667576147975,-1,104218.3348440901
2024-02-19,1469.01416015625,1,133843.73177327745,67.98049007083962,0,98016.69728244953,37.083317216606474,38.5500040525051,-1,104218.3348440901
2024-02-20,1466.04931640625,1,133573.60112213215,63.171185626531965,0,98016.69728244953,35.82957496036238,38.00591823407656,-1,104218.3348440901
2024-02-21,1462.7354736328125,1,133271.6727300603,61.94354520275346,0,98016.69728244953,34.17463188923762,37.23966096510877,-1,104218.3348440901
2024-02-22,1476.7379150390625,1,134547.45281617588,57.76556843196827,0,98016.69728244953,33.605573448379346,36.512843461762884,-1,104218.3348440901
2024-02-23,1488.57275390625,1,135625.7399027696,68.43969342877283,0,98016.69728244953,33.72085015280004,35.95444479997032,-1,104218.3348440901
2024-02-26,1482.2940673828125,1,135053.68085955243,70.79472664022285,-1,98016.69728244953,32.926019584276446,35.34875975683155,-1,104218.3348440901
2024-02-27,1480.624755859375,1,134901.58778254272,66.67302015338507,0,98016.69728244953,31.7948993354521,34.63798767255566,-1,104218.3348440901
2024-02-28,1450.7012939453125,1,132175.2234500657,51.80325367152456,0,98016.69728244953,28.159302186272043,33.34225057529894,-1,104218.3348440901
2024-02-29,1455.85888671875,1,132645.13822862055,50.01703370341032,0,98016.69728244953,25.401428034952005,31.754086067229554,-1,104218.3348440901
2024-03-01,1487.077880859375,1,135489.54013523314,61.70024795943294,0,98016.69728244953,25.44162955114757,30.491594764013158,-1,104218.3348440901
2024-03-04,1502.30126953125,1,136876.56226568154,62.260871294046474,0,98016.69728244953,26.39759474078187,29.6727947593669,-1,104218.3348440901
2024-03-05,1495.12548828125,1,136222.76779117045,55.75948171709692,0,98016.69728244953,26.27331603191101,28.992899013875725,-1,104218.3348440901
2024-03-06,1497.9161376953125,1,136477.02737680255,60.421371288634376,0,98016.69728244953,26.09915157187288,28.414149525475157,-1,104218.3348440901
2024-03-07,1473.922607421875,1,134290.94659057623,55.413014416302346,0,98016.69728244953,23.751257895365143,27.481571199453157,-1,104218.3348440901
2024-03-11,1461.63916015625,1,133171.78622734552,47.80284681460793,0,98016.69728244953,20.661194316850697,26.117495822932668,-1,104218.3348440901
2024-03-12,1470.4344482421875,1,133973.13601101114,51.26255330784538,0,98016.69728244953,18.706367550604,24.63527016846694,-1,104218.3348440901
2024-03-13,1427.3306884765625,1,130045.89812796959,41.70658449769872,0,98016.69728244953,13.523153578074698,22.41284685038849,-1,104218.3348440901
2024-03-14,1426.633056640625,1,129982.33601205656,37.48294552509485,0,98016.69728244953,9.252469395270964,19.780771359364984,-1,104218.3348440901
2024-03-15,1413.4278564453125,1,128779.19357756441,31.355170899398786,0,98016.69728244953,4.747644229114712,16.77414593331493,-1,104218.3348440901
2024-03-18,1434.60595703125,1,130708.75701621106,38.98231184157312,0,98016.69728244953,2.8535397242624185,13.990024691504427,-1,104218.3348440901
2024-03-19,1420.4290771484375,1,129417.0836206222,36.85245845693295,0,98016.69728244953,0.20611654919071043,11.233243063041684,-1,104218.3348440901
2024-03-20,1438.866455078125,1,131096.936363472,47.27856689323053,0,98016.69728244953,-0.39963632063904697,8.906667186305539,-1,104218.3348440901
2024-03-21,1446.0670166015625,1,131752.98859993066,47.76930842025934,0,98016.69728244953,-0.29527099660595013,7.066279549723241,-1,104218.3348440901
2024-03-22,1450.1033935546875,1,132120.74799184315,40.386147444463134,0,98016.69728244953,0.11185180334564393,5.675394000447722,-1,104218.3348440901
2024-03-26,1436.6988525390625,1,130899.44336395011,32.7796309291498,0,98016.69728244953,-0.6397601216235671,4.412363176033464,-1,104218.3348440901
2024-03-27,1487.8004150390625,1,135555.37113507377,48.437517087663295,0,98016.69728244953,2.8551387704558238,4.100918294917936,-1,104218.3348440901
2024-03-28,1480.8240966796875,1,134919.7499759436,46.41812319458245,0,98016.69728244953,5.004254799451701,4.28158559582469,1,104218.33484409009
2024-04-01,1479.7528076171875,1,134822.14347913646,51.35165883215274,0,98016.69728244953,6.54554766277397,4.734378009214546,1,104142.93901383532
2024-04-02,1481.9202880859375,1,135019.6253566783,54.93332383149681,0,98016.69728244953,7.851424585530367,5.3577873244777106,1,104295.48326657047
2024-04-03,1466.622314453125,1,133625.80769642713,49.10114526337604,0,98016.69728244953,7.5647214336704565,5.79917414631626,1,103218.83321605109
2024-04-04,1457.9766845703125,1,132838.0934602872,58.62796365870859,0,98016.69728244953,6.5642089287846375,5.952181102809936,1,102610.36584164428
2024-04-05,1455.1611328125,1,132581.5649907275,57.93703947225422,0,98016.69728244953,5.480923390956832,5.857929560439315,-1,102412.2112353514
2024-04-08,1480.9486083984375,1,134931.0943955816,67.55636076475689,0,98016.69728244953,6.6268552996173185,6.0117147082749165,1,102412.2112353514
2024-04-09,1458.69921875,-1,132903.92446012783,56.22988572503557,0,98016.69728244953,5.674265395135535,5.944224845647041,-1,100873.59660712496
2024-04-10,1474.5703125,-1,132903.92446012783,63.877911302772986,0,98016.69728244953,6.129340436978737,5.98124796391338,1,100873.59660712494
2024-04-12,1462.1873779296875,-1,132903.92446012783,56.16928934256033,0,98016.69728244953,5.428218234101905,5.870642017951085,-1,100026.49482020481
2024-04-15,1459.8701171875,-1,132903.92446012783,53.74829863871207,0,98016.69728244953,4.632193221256102,5.622952258612089,-1,100026.49482020481
2024-04-16,1460.7921142578125,-1,132903.92446012783,52.952514030527944,0,98016.69728244953,4.029287997755091,5.30421940644069,-1,100026.49482020481
2024-04-18,1459.371826171875,-1,132903.92446012783,56.70693880027125,0,98016.69728244953,3.3977092089801317,4.922917366948578,-1,100026.49482020481
2024-04-19,1465.15234375,1,132903.92446012783,40.845950189117154,0,98016.69728244953,3.3252860991183297,4.6033911133825285,-1,100026.49482020481
2024-04-22,1474.8443603515625,1,133783.08699075144,47.634988992313936,0,98016.69728244953,4.003801669589166,4.4834732246238564,-1,100026.49482020481
2024-04-23,1454.3887939453125,1,131927.5631852971,41.3020873449896,0,98016.69728244953,2.857991743167986,4.158376928332682,-1,100026.49482020481
2024-04-24,1445.269775390625,1,131100.37729004695,38.00363278069144,0,98016.69728244953,1.200264631288519,3.56675446892385,-1,100026.49482020481
2024-04-25,1455.03662109375,1,131986.32756619333,46.06532611651709,0,98016.69728244953,0.6669189486542564,2.9867873648699312,-1,100026.49482020481
2024-04-26,1447.6368408203125,1,131315.09372305224,46.458466082320264,0,98016.69728244953,-0.34884055611860276,2.319661780672224,-1,100026.49482020481
2024-04-29,1460.069580078125,1,132442.86712231778,51.57729572823913,0,98016.69728244953,-0.148902671130827,1.825948890311614,-1,100026.49482020481
2024-04-30,1462.037841796875,1,132621.408082855,42.824747596855275,0,98016.69728244953,0.16645304733378907,1.4940497217160489,-1,100026.49482020481
2024-05-02,1461.5894775390625,-1,132580.73697468996,51.31403251532584,0,98016.69728244953,0.3758627657662146,1.2704123305260822,-1,100026.49482020481
2024-05-03,1429.1495361328125,-1,132580.73697468996,32.05358357264332,0,98016.69728244953,-2.052154721040324,0.6058989202128009,-1,100026.49482020481
2024-05-06,1414.7235107421875,-1,132580.73697468996,31.54429759691969,0,98016.69728244953,-5.081855293476792,-0.5316519225251177,-1,100026.49482020481
2024-05-07,1396.7344970703125,-1,132580.73697468996,28.11747692677409,1,98016.69728244953,-8.832660475979992,-2.1918536332160925,-1,100026.49482020481
2024-05-08,1413.7518310546875,-1,132580.73697468996,35.33252032148985,0,99210.8990990435,-10.313160281455794,-3.8161149628640327,-1,100026.49482020481
2024-05-09,1389.409423828125,-1,132580.73697468996,30.913566695883617,0,97502.65578919706,-13.297411585512009,-5.712374287393628,-1,100026.49482020481
2024-05-10,1402.6644287109375,-1,132580.73697468996,33.62066703655282,0,98432.8338608357,-14.426583453188869,-7.455216120552676,-1,100026.49482020481
2024-05-13,1397.955322265625,-1,132580.73697468996,29.305247719347122,1,98102.36943693181,-15.522511972468692,-9.06867529093588,-1,100026.49482020481
2024-05-14,1415.271484375,-1,132580.73697468996,39.290557815126604,0,99317.5416998984,-14.822904439276726,-10.21952112060405,-1,100026.49482020481
2024-05-15,1411.4844970703125,-1,132580.73697468996,40.47217584384735,0,99051.78755046298,-14.407952744536715,-11.057207445390583,-1,100026.49482020481
2024-05-16,1420.5286865234375,-1,132580.73697468996,40.22855088644699,0,99686.46907486972,-13.197181144197657,-11.485202185152,-1,100026.49482020481
2024-05-17,1430.84375,-1,132580.73697468996,45.3220138643772,0,100410.3349608718,-11.27532162279067,-11.443226072679733,1,100026.49482020481
2024-05-21,1431.267333984375,-1,132580.73697468996,41.40136209118314,0,100440.06022595064,-9.607307359427296,-11.076042330029246,1,100056.10645405302
2024-05-22,1455.7093505859375,-1,132580.73697468996,48.33421480316661,0,102155.29368458796,-6.241183095306496,-10.109070483084697,1,101764.78306321567
2024-05-23,1481.0234375,-1,132580.73697468996,54.523293099891866,0,103931.72521058067,-1.5134242958529285,-8.389941245638344,1,103534.42379693498
2024-05-24,1475.2430419921875,-1,132580.73697468996,62.248397254995076,0,103526.08242173963,1.7467930625925874,-6.362594383992158,1,103130.33166505759
2024-05-27,1461.2904052734375,-1,132580.73697468996,62.405400835100224,0,102546.94760948843,3.1681570887953967,-4.4564440894346475,1,102154.93980659907
2024-05-28,1451.2742919921875,-1,132580.73697468996,65.17396106304332,0,101844.06073621778,3.4466508408627305,-2.8758251033751723,1,101454.73986985158
2024-05-29,1435.901611328125,-1,132580.73697468996,56.21938738086571,0,100765.27347190256,2.3992551709518466,-1.8208090485097688,1,100380.07650229904
2024-05-30,1420.0303955078125,-1,132580.73697468996,59.027449388458116,0,99651.50119819771,0.28522419409137,-1.399602399989541,1,99270.56186309343
2024-05-31,1425.5616455078125,-1,132580.73697468996,57.07247806322978,0,100039.66004870276,-0.9330789837235898,-1.3062977167363508,1,99657.23689275635
2024-06-03,1505.21630859375,-1,132580.73697468996,72.64599971753131,-1,105629.47473088198,4.477261496168239,-0.14958587415543267,1,105225.68330388314
2024-06-04,1392.5487060546875,-1,132580.73697468996,46.5796718087196,0,105629.47473088198,-0.3226196579860243,-0.18419263092155103,-1,97349.38978002463
2024-06-05,1415.9443359375,-1,132580.73697468996,50.633893991618415,0,105629.47473088198,-2.2132156751990806,-0.589997239777057,-1,97349.38978002463
2024-06-06,1426.757568359375,-1,132580.73697468996,50.880904939192746,0,105629.47473088198,-2.806636000612798,-1.0333249919442054,-1,97349.38978002463
2024-06-07,1464.977783203125,-1,132580.73697468996,54.47418494522354,0,105629.47473088198,-0.1906759717278419,-0.8647951879009327,1,97349.38978002463
2024-06-10,1466.4229736328125,-1,132580.73697468996,54.59578565521881,0,105629.47473088198,1.976324153233918,-0.29657131967396255,1,97445.42427833518
2024-06-11,1451.747802734375,-1,132580.73697468996,49.4685483392893,0,105629.47473088198,2.4809251577789837,0.2589279758166267,1,96470.24298325994
2024-06-12,1458.375244140625,-1,132580.73697468996,46.80131441023943,0,105629.47473088198,3.3766799583308966,0.8824783723194808,1,96910.64377574886
2024-06-13,1460.2938232421875,1,132580.73697468996,47.86538303322545,0,105629.47473088198,4.19305051434867,1.5445928007253187,1,97038.1354735229
2024-06-14,1472.55224609375,1,133693.68473214822,51.615910209500655,0,105629.47473088198,5.762752909480469,2.3882248224763485,1,97852.72119485438
2024-06-18,1476.0155029296875,1,134008.11538735827,53.61804007477426,0,105629.47473088198,7.203175526088671,3.3512149631988133,1,98082.8584320846
2024-06-19,1453.7161865234375,1,131983.55036070602,52.5533933324865,0,105629.47473088198,6.470761446567167,3.9751242598724845,1,96601.04425746026
2024-06-20,1468.7152099609375,1,133345.318485445,56.99556789152455,0,105629.47473088198,7.019695174759136,4.584038442849815,1,97597.74591101323
2024-06-21,1449.2811279296875,1,131580.88938417748,53.27733201459695,0,105629.47473088198,5.819477789228358,4.831126312125524,1,96306.329721383
2024-06-24,1436.59912109375,1,130429.48424511199,38.365991752676315,0,105629.47473088198,3.8011476365672934,4.625130577013878,-1,95463.5963770143
2024-06-25,1449.2313232421875,1,131576.36759406343,64.544165219592,0,105629.47473088198,3.184213954596089,4.3369472525303205,-1,95463.5963770143
2024-06-26,1508.90380859375,1,136994.05954009685,70.10885638477657,-1,105629.47473088198,7.424772277910051,4.954512257606267,1,95463.5963770143
2024-06-27,1525.3729248046875,1,138489.29805293263,70.8228062460918,-1,105629.47473088198,11.97630989530603,6.358871785146221,1,96505.54554149571
2024-06-28,1560.1051025390625,1,141642.6481852612,70.3865977628406,-1,105629.47473088198,18.176505284950508,8.722398485107078,1,98702.94114593732
2024-07-01,1554.872802734375,1,141167.60531845115,68.65277891475358,0,105629.47473088198,22.40967712677707,11.459854213441076,1,98371.91000012576
2024-07-02,1559.880859375,1,141622.28904692907,73.77298193220525,-1,105629.47473088198,25.870386910061143,14.34196075276509,1,98688.75398650247
2024-07-03,1547.1739501953125,1,140468.62301280655,69.01406609974296,0,105629.47473088198,27.27329342211715,16.928227286635504,1,97884.82782353547
2024-07-04,1548.7685546875,1,140613.39787618848,68.97101572941243,0,105629.47473088198,28.188834854904144,19.18034880028923,1,97985.7134325161
2024-07-05,1583.25146484375,1,143744.11689230902,71.67101752802888,-1,105629.47473088198,31.33567257277241,21.611413554785866,1,100167.33866158157
2024-07-08,1595.4849853515625,1,144854.80375471024,72.61148939630857,-1,105629.47473088198,34.41993541135207,24.17311792609911,1,100941.31501274217
2024-07-09,1584.8958740234375,1,143893.413545805,75.9794161361788,-1,105629.47473088198,35.59941524547298,26.458377389973887,1,100271.37525643558
2024-07-10,1578.8663330078125,1,143345.9887887134,72.61839113189461,-1,105629.47473088198,35.63682876388839,28.29406766475679,1,99889.905167636
2024-07-11,1575.303466796875,1,143022.51455327528,77.68166600258375,-1,105629.47473088198,34.975806395234486,29.63041541085233,1,99664.49383261973
2024-07-12,1591.3240966796875,1,144477.03478944677,83.49512202727479,-1,105629.47473088198,35.33732565380433,30.77179745944273,1,100678.06867823146
2024-07-15,1591.8223876953125,1,144522.2748562251,82.57995309805007,-1,105629.47473088198,35.25761238294672,31.66896044414353,1,100709.59398297455
2024-07-16,1570.9183349609375,1,142624.38644967967,67.22012629780656,0,105629.47473088198,33.12580305080951,31.960328965476727,1,99387.06033867417
2024-07-18,1581.30810546875,1,143567.6784153098,66.07473743810877,0,105629.47473088198,31.906893636786208,31.949641899738623,-1,100044.38842848262
2024-07-19,1549.8897705078125,1,140715.19356784914,47.00730114953052,0,105629.47473088198,28.081990382342155,31.176111596259332,-1,100044.38842848262
2024-07-22,1495.5989990234375,1,135786.10985896795,36.51208901219595,0,105629.47473088198,20.434360872188563,29.02776145144518,-1,100044.38842848262
2024-07-23,1482.8671875,1,134630.1829297884,33.070430033660784,0,105629.47473088198,13.194115056128112,25.861032172381766,-1,100044.38842848262
2024-07-24,1490.6407470703125,1,135335.94792060406,37.29703842596504,0,105629.47473088198,7.991310521448895,22.287087842195195,-1,100044.38842848262
2024-07-25,1487.3519287109375,1,135037.3546136121,36.304015601376555,0,105629.47473088198,3.561614216078169,18.541993116971792,-1,100044.38842848262
2024-07-26,1503.9207763671875,1,136541.64778949486,30.772972214940864,0,105629.47473088198,1.3721976734395867,15.108034028265353,-1,100044.38842848262
2024-07-29,1514.958251953125,1,137543.74519224546,30.36928100101713,0,105629.47473088198,0.5216876349404629,12.190764749600376,-1,100044.38842848262
2024-07-30,1508.03173828125,1,136914.88388182537,30.921454096364883,0,105629.47473088198,-0.7031539432348382,9.611981011033334,-1,100044.38842848262
2024-07-31,1500.3328857421875,1,136215.90157618077,30.667318956512545,0,105629.47473088198,-2.268927986878907,7.235799211450886,-1,100044.38842848262
2024-08-01,1510.174560546875,1,137109.43168491856,34.44789829057936,0,105629.47473088198,-2.6847264356631513,5.251694082028079,-1,100044.38842848262
2024-08-02,1494.25341796875,1,135663.94394615624,26.80951856018916,1,105629.47473088198,-4.249961933841405,3.3513628788541823,-1,100044.38842848262
2024-08-05,1442.4293212890625,1,130958.81075892846,21.338439430360424,1,101966.00503768947,-9.56196940191785,0.7686964226997761,-1,100044.38842848262
2024-08-06,1451.125,1,131748.29536376748,25.887723205400818,1,102580.70664293221,-12.92115792672439,-1.9692744471850574,-1,100044.38842848262
2024-08-07,1459.8701171875,1,132542.26851026382,25.393770900528338,1,103198.9030772635,-14.708134939160345,-4.517046545580115,-1,100044.38842848262
2024-08-08,1444.223388671875,1,131121.69494840442,27.127606447040833,1,102092.82850216975,-17.18874615597133,-7.051386467658358,-1,100044.38842848262
2024-08-09,1469.313232421875,1,133399.6132152703,43.486856233723415,0,103866.44132080064,-16.934892808390714,-9.02808773580483,-1,100044.38842848262
